Row ID,Order ID,Order Date,Ship Date,Ship Mode,Sales,Quantity,Discount,Profit,Region,State,Product purchased,Category,Sub-Category
8191,US-2017-155866,2017-11-17,2017-11-21,Standard Class,38.88,6,0.0,18.6624,East,New York,OFF-PA-10004735|Xerox 1905,Office Supplies,Paper
8192,US-2017-155866,2017-11-17,2017-11-21,Standard Class,187.76,4,0.0,76.9816,East,New York,"FUR-FU-10004091|Howard Miller 13"" Diameter Goldtone Round Wall Clock",Furniture,Furnishings
8193,CA-2015-141327,2015-11-30,2015-12-03,First Class,6.048,7,0.7,-4.2336,South,North Carolina,OFF-BI-10000546|Avery Durable Binders,Office Supplies,Binders
8194,CA-2015-141327,2015-11-30,2015-12-03,First Class,98.352,3,0.2,9.8352,South,North Carolina,OFF-AP-10001293|Belkin 8 Outlet Surge Protector,Office Supplies,Appliances
8195,CA-2015-141327,2015-11-30,2015-12-03,First Class,335.744,2,0.2,25.1808,South,North Carolina,FUR-FU-10000576|Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings
8196,CA-2015-136700,2015-06-12,2015-12-11,Second Class,8.96,2,0.0,4.3904,West,California,OFF-PA-10004519|Spiral Phone Message Books with Labels by Adams,Office Supplies,Paper
8197,CA-2017-102736,2017-05-09,2017-09-09,Standard Class,89.568,4,0.2,-1.1196,South,Tennessee,TEC-AC-10004568|Maxell�LTO Ultrium - 800 GB,Technology,Accessories
8198,CA-2017-102736,2017-05-09,2017-09-09,Standard Class,71.96,5,0.2,7.196,South,Tennessee,OFF-AR-10001897|Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,Art
8199,CA-2017-102736,2017-05-09,2017-09-09,Standard Class,15.552,3,0.2,5.4432,South,Tennessee,OFF-PA-10001800|Xerox 220,Office Supplies,Paper
8200,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,10.43,5,0.8,-18.2525,Central,Illinois,"OFF-BI-10001628|Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
8201,CA-2017-125269,2017-04-24,2017-04-30,Standard Class,72.784,1,0.2,-18.196,Central,Illinois,OFF-ST-10004123|Safco Industrial Wire Shelving System,Office Supplies,Storage
8202,CA-2015-114811,2015-08-11,2015-11-08,Same Day,67.15,5,0.0,16.7875,East,New York,OFF-ST-10000885|Fellowes Desktop Hanging File Manager,Office Supplies,Storage
8203,CA-2015-114811,2015-08-11,2015-11-08,Same Day,549.98,2,0.0,142.9948,East,New York,TEC-PH-10004165|Mitel MiVoice 5330e IP Phone,Technology,Phones
8204,CA-2015-114811,2015-08-11,2015-11-08,Same Day,11.82,3,0.0,4.728,East,New York,FUR-FU-10002240|Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings
8205,CA-2015-114811,2015-08-11,2015-11-08,Same Day,4643.8,4,0.0,2229.024,East,New York,TEC-MA-10000045|Zebra ZM400 Thermal Label Printer,Technology,Machines
8206,CA-2015-114811,2015-08-11,2015-11-08,Same Day,577.764,2,0.1,115.5528,East,New York,FUR-CH-10003746|Hon 4070 Series Pagoda Round Back Stacking Chairs,Furniture,Chairs
8207,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,191.5155,1,0.45,-76.6062,South,Florida,FUR-TA-10000577|Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables
8208,CA-2015-122266,2015-04-26,2015-04-30,Standard Class,2.624,1,0.2,0.4264,South,Florida,OFF-AR-10004757|Crayola Colored Pencils,Office Supplies,Art
8209,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,1369.764,6,0.7,-913.176,South,Tennessee,OFF-BI-10000545|GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders
8210,CA-2015-141565,2015-09-20,2015-09-24,Standard Class,294.368,4,0.2,-58.8736,South,Tennessee,"OFF-ST-10001522|Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",Office Supplies,Storage
8211,CA-2017-128769,2017-07-09,2017-09-12,Standard Class,81.568,2,0.2,7.1372,South,Tennessee,OFF-AP-10001271|Eureka The Boss Cordless Rechargeable Stick Vac,Office Supplies,Appliances
8212,CA-2016-116337,2016-07-11,2016-11-12,Standard Class,44.46,5,0.6,-17.784,Central,Texas,"FUR-FU-10002030|Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
8213,CA-2016-116337,2016-07-11,2016-11-12,Standard Class,314.088,3,0.2,19.6305,Central,Texas,"OFF-ST-10001272|Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage
8214,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,6.336,4,0.7,-4.6464,South,Tennessee,"OFF-BI-10001116|Wilson Jones 1"" Hanging DublLock Ring Binders",Office Supplies,Binders
8215,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,10.48,1,0.2,3.799,South,Tennessee,OFF-PA-10004665|Advantus Motivational Note Cards,Office Supplies,Paper
8216,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,2.469,1,0.7,-1.8106,South,Tennessee,OFF-BI-10004506|Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders
8217,CA-2015-120845,2015-09-25,2015-10-02,Standard Class,3.264,2,0.7,-2.2848,South,Tennessee,OFF-BI-10001982|Wilson Jones Custom Binder Spines & Labels,Office Supplies,Binders
8218,CA-2014-120775,2014-03-10,2014-10-07,Standard Class,4.344,3,0.2,0.8688,Central,Texas,OFF-FA-10002676|Colored Push Pins,Office Supplies,Fasteners
8219,CA-2014-120775,2014-03-10,2014-10-07,Standard Class,31.776,3,0.6,-19.0656,Central,Texas,FUR-FU-10000758|DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings
8220,CA-2014-120775,2014-03-10,2014-10-07,Standard Class,4.928,2,0.2,1.7248,Central,Texas,OFF-LA-10002271|Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,Office Supplies,Labels
8221,CA-2014-120775,2014-03-10,2014-10-07,Standard Class,1.788,3,0.8,-3.0396,Central,Texas,OFF-BI-10002609|Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders
8222,CA-2014-120775,2014-03-10,2014-10-07,Standard Class,15.072,4,0.2,-3.768,Central,Texas,OFF-FA-10000254|Sterling Rubber Bands by Alliance,Office Supplies,Fasteners
8223,CA-2014-152905,2014-02-18,2014-02-24,Standard Class,12.624,2,0.2,-2.5248,Central,Texas,OFF-ST-10000321|Akro Stacking Bins,Office Supplies,Storage
8224,CA-2016-104633,2016-12-06,2016-06-16,Standard Class,185.88,6,0.0,83.646,West,California,"OFF-PA-10000241|IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper
8225,CA-2016-104633,2016-12-06,2016-06-16,Standard Class,12.96,2,0.0,6.2208,West,California,OFF-PA-10004782|Xerox 228,Office Supplies,Paper
8226,CA-2017-104136,2017-01-11,2017-11-04,Second Class,189.7,10,0.0,91.056,East,Massachusetts,OFF-PA-10004243|Xerox 1939,Office Supplies,Paper
8227,CA-2017-104136,2017-01-11,2017-11-04,Second Class,40.99,1,0.0,20.0851,East,Massachusetts,OFF-PA-10001033|Xerox 1893,Office Supplies,Paper
8228,CA-2016-123050,2016-04-04,2016-04-08,Second Class,82.64,2,0.0,7.4376,East,New York,"FUR-FU-10000723|Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,Furnishings
8229,CA-2016-123050,2016-04-04,2016-04-08,Second Class,31.02,2,0.0,8.0652,East,New York,"OFF-ST-10003455|Tenex File Box, Personal Filing Tote with Lid, Black",Office Supplies,Storage
8230,CA-2016-123050,2016-04-04,2016-04-08,Second Class,89.97,3,0.0,37.7874,East,New York,TEC-AC-10001109|Logitech Trackman Marble Mouse,Technology,Accessories
8231,CA-2016-162355,2016-06-30,2016-07-02,Second Class,35.97,3,0.0,9.7119,South,Georgia,OFF-AR-10004344|Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
8232,CA-2016-162355,2016-06-30,2016-07-02,Second Class,1266.86,7,0.0,291.3778,South,Georgia,FUR-BO-10004695|O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases
8233,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,169.45,5,0.0,42.3625,West,California,"OFF-ST-10000675|File Shuttle II and Handi-File, Black",Office Supplies,Storage
8234,CA-2014-158225,2014-09-22,2014-09-28,Standard Class,40.68,2,0.0,0.4068,West,California,OFF-ST-10002301|Tennsco Commercial Shelving,Office Supplies,Storage
8235,CA-2017-102204,2017-01-05,2017-05-06,Standard Class,3.328,2,0.2,0.416,South,Florida,OFF-SU-10001212|Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
8236,CA-2017-102204,2017-01-05,2017-05-06,Standard Class,933.262,4,0.45,-458.1468,South,Florida,FUR-TA-10001889|Bush Advantage Collection Racetrack Conference Table,Furniture,Tables
8237,CA-2017-102204,2017-01-05,2017-05-06,Standard Class,2803.92,5,0.2,0.0,South,Florida,FUR-CH-10002024|HON 5400 Series Task Chairs for Big and Tall,Furniture,Chairs
8238,CA-2017-103065,2017-10-20,2017-10-20,Same Day,4.768,2,0.2,-0.7748,South,Florida,OFF-ST-10000617|Woodgrain Magazine Files by Perma,Office Supplies,Storage
8239,CA-2017-103065,2017-10-20,2017-10-20,Same Day,6.672,1,0.2,2.502,South,Florida,"OFF-PA-10000380|REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper
8240,CA-2017-103065,2017-10-20,2017-10-20,Same Day,4.448,2,0.2,1.112,South,Florida,OFF-AR-10003251|Prang Drawing Pencil Set,Office Supplies,Art
8241,CA-2017-103065,2017-10-20,2017-10-20,Same Day,43.936,4,0.2,6.0412,South,Florida,FUR-FU-10000175|DAX Wood Document Frame.,Furniture,Furnishings
8242,CA-2014-109855,2014-01-09,2014-09-05,Standard Class,23.744,2,0.2,8.3104,East,New York,OFF-BI-10004716|Wilson Jones Hanging Recycled Pressboard Data Binders,Office Supplies,Binders
8243,CA-2014-109855,2014-01-09,2014-09-05,Standard Class,357.0,3,0.0,57.12,East,New York,TEC-AC-10002842|WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories
8244,CA-2014-109897,2014-12-08,2014-08-16,Standard Class,806.336,8,0.2,50.396,West,California,TEC-PH-10003691|BlackBerry Q10,Technology,Phones
8245,CA-2014-109897,2014-12-08,2014-08-16,Standard Class,85.44,3,0.0,31.6128,West,California,"FUR-FU-10002878|Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings
8246,US-2014-143581,2014-08-19,2014-08-23,Standard Class,344.91,3,0.0,10.3473,South,Georgia,OFF-ST-10000991|Space Solutions HD Industrial Steel Shelving.,Office Supplies,Storage
8247,CA-2015-129217,2015-10-05,2015-05-10,Same Day,70.97,5,0.8,-191.619,Central,Illinois,OFF-AP-10002439|Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,Office Supplies,Appliances
8248,CA-2015-129217,2015-10-05,2015-05-10,Same Day,36.784,2,0.2,3.6784,Central,Illinois,OFF-AR-10004602|Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art
8249,CA-2016-133816,2016-10-05,2016-05-13,Second Class,743.988,2,0.4,-123.998,East,Pennsylvania,TEC-PH-10001795|ClearOne CHATAttach 160 -�speaker phone,Technology,Phones
8250,CA-2015-140221,2015-05-03,2015-03-09,Second Class,11.212,2,0.8,-16.818,Central,Illinois,"OFF-BI-10002854|Performers Binder/Pad Holder, Black",Office Supplies,Binders
8251,CA-2015-140221,2015-05-03,2015-03-09,Second Class,4.712,2,0.6,-1.8848,Central,Illinois,FUR-FU-10000023|Eldon Wave Desk Accessories,Furniture,Furnishings
8252,CA-2015-140221,2015-05-03,2015-03-09,Second Class,180.98,5,0.8,-470.548,Central,Illinois,OFF-AP-10000828|Avanti 4.4 Cu. Ft. Refrigerator,Office Supplies,Appliances
8253,CA-2015-140221,2015-05-03,2015-03-09,Second Class,60.416,2,0.2,6.0416,Central,Illinois,"OFF-ST-10000777|Companion Letter/Legal File, Black",Office Supplies,Storage
8254,CA-2017-152310,2017-12-08,2017-08-19,Standard Class,299.99,1,0.0,89.997,West,Washington,TEC-CO-10000971|Hewlett Packard 310 Color Digital Copier,Technology,Copiers
8255,CA-2017-152310,2017-12-08,2017-08-19,Standard Class,192.16,4,0.0,92.2368,West,Washington,OFF-PA-10003134|Xerox 1937,Office Supplies,Paper
8256,CA-2017-152310,2017-12-08,2017-08-19,Standard Class,242.624,8,0.2,27.2952,West,Washington,TEC-PH-10002538|Grandstream GXP1160 VoIP phone,Technology,Phones
8257,CA-2017-152310,2017-12-08,2017-08-19,Standard Class,46.74,3,0.0,11.685,West,Washington,OFF-ST-10001228|Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage
8258,CA-2017-152310,2017-12-08,2017-08-19,Standard Class,174.95,5,0.0,12.2465,West,Washington,"TEC-AC-10000397|Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories
8259,CA-2017-152310,2017-12-08,2017-08-19,Standard Class,100.704,6,0.2,37.764,West,Washington,OFF-BI-10004308|Avery Legal 4-Ring Binder,Office Supplies,Binders
8260,CA-2016-118101,2016-06-26,2016-06-26,Same Day,368.91,9,0.0,180.7659,Central,Michigan,"OFF-PA-10000357|White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper
8261,CA-2016-118101,2016-06-26,2016-06-26,Same Day,8.02,1,0.0,3.7694,Central,Michigan,OFF-BI-10000773|Insertable Tab Post Binder Dividers,Office Supplies,Binders
8262,CA-2016-118101,2016-06-26,2016-06-26,Same Day,171.04,4,0.0,44.4704,Central,Michigan,"OFF-ST-10001837|SAFCO Mobile Desk Side File, Wire Frame",Office Supplies,Storage
8263,CA-2016-100307,2016-12-15,2016-12-19,Standard Class,19.44,3,0.0,9.3312,South,Arkansas,OFF-PA-10002552|Xerox 1958,Office Supplies,Paper
8264,CA-2015-138457,2015-09-13,2015-09-17,Standard Class,13.092,4,0.7,-10.0372,South,North Carolina,OFF-BI-10000014|Heavy-Duty E-Z-D Binders,Office Supplies,Binders
8265,CA-2014-131800,2014-12-30,2015-01-04,Standard Class,122.94,3,0.0,30.735,East,New York,OFF-AP-10004136|Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances
8266,CA-2014-131800,2014-12-30,2015-01-04,Standard Class,35.448,7,0.2,12.8499,East,New York,"OFF-BI-10003429|Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Binders
8267,CA-2014-118304,2014-04-29,2014-05-04,Standard Class,19.98,2,0.0,5.1948,East,Delaware,TEC-PH-10000376|Square Credit Card Reader,Technology,Phones
8268,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,69.375,1,0.5,-47.175,Central,Illinois,FUR-TA-10003469|Balt Split Level Computer Training Table,Furniture,Tables
8269,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,31.68,4,0.2,2.772,Central,Illinois,OFF-SU-10004231|Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies
8270,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,2003.168,4,0.2,250.396,Central,Illinois,TEC-PH-10002584|Samsung Galaxy S4,Technology,Phones
8271,CA-2017-121790,2017-01-30,2017-02-06,Standard Class,9.344,2,0.2,3.1536,Central,Illinois,"OFF-AR-10003602|Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art
8272,CA-2016-169670,2016-12-25,2016-12-31,Standard Class,2563.056,8,0.1,313.2624,East,New York,FUR-CH-10002331|Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs
8273,CA-2016-139549,2016-10-20,2016-10-25,Standard Class,387.136,4,0.2,4.8392,West,California,FUR-CH-10001802|Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
8274,CA-2015-104059,2015-06-13,2015-06-15,Second Class,3.424,1,0.2,0.2996,East,Ohio,OFF-AR-10000634|Newell 320,Office Supplies,Art
8275,CA-2017-164112,2017-06-30,2017-07-04,Standard Class,1085.42,7,0.0,282.2092,East,New York,"OFF-ST-10002615|Dual Level, Single-Width Filing Carts",Office Supplies,Storage
8276,CA-2015-143882,2015-06-26,2015-06-30,Standard Class,43.056,9,0.2,15.6078,East,Ohio,OFF-PA-10004040|Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Office Supplies,Paper
8277,US-2016-139262,2016-02-21,2016-02-25,Standard Class,3.762,3,0.7,-2.7588,South,Florida,OFF-BI-10003727|Avery Durable Slant Ring Binders With Label Holder,Office Supplies,Binders
8278,US-2016-139262,2016-02-21,2016-02-25,Standard Class,34.86,2,0.7,-26.726,South,Florida,OFF-BI-10002026|Avery Arch Ring Binders,Office Supplies,Binders
8279,US-2016-139262,2016-02-21,2016-02-25,Standard Class,432.456,3,0.2,32.4342,South,Florida,OFF-ST-10001496|Standard Rollaway File with Lock,Office Supplies,Storage
8280,CA-2017-146192,2017-04-22,2017-04-26,Standard Class,675.06,3,0.0,87.7578,South,Georgia,OFF-ST-10003716|Tennsco Double-Tier Lockers,Office Supplies,Storage
8281,CA-2017-134810,2017-09-05,2017-05-10,First Class,65.232,3,0.2,22.0158,South,North Carolina,"OFF-EN-10002504|Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",Office Supplies,Envelopes
8282,CA-2017-134810,2017-09-05,2017-05-10,First Class,207.0,3,0.2,25.875,South,North Carolina,FUR-CH-10001270|Harbour Creations Steel Folding Chair,Furniture,Chairs
8283,CA-2015-154284,2015-12-21,2015-12-26,Second Class,600.53,2,0.3,137.264,Central,Illinois,TEC-MA-10004241|Star Micronics TSP800 TSP847IIU Receipt Printer,Technology,Machines
8284,CA-2015-154284,2015-12-21,2015-12-26,Second Class,59.904,2,0.2,14.2272,Central,Illinois,"OFF-AR-10001468|Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",Office Supplies,Art
8285,CA-2015-154284,2015-12-21,2015-12-26,Second Class,637.44,8,0.2,135.456,Central,Illinois,TEC-AC-10003198|Enermax Acrylux Wireless Keyboard,Technology,Accessories
8286,CA-2015-154284,2015-12-21,2015-12-26,Second Class,51.756,3,0.6,-33.6414,Central,Illinois,"FUR-FU-10003039|Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,Furnishings
8287,CA-2014-156244,2014-12-08,2014-08-16,Standard Class,31.104,6,0.2,10.8864,South,Florida,OFF-PA-10000295|Xerox 229,Office Supplies,Paper
8288,CA-2014-156244,2014-12-08,2014-08-16,Standard Class,47.96,5,0.2,4.1965,South,Florida,OFF-AR-10004344|Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
8289,CA-2014-156244,2014-12-08,2014-08-16,Standard Class,158.928,7,0.2,41.7186,South,Florida,TEC-AC-10002473|Maxell 4.7GB DVD-R,Technology,Accessories
8290,CA-2014-156244,2014-12-08,2014-08-16,Standard Class,211.248,6,0.2,15.8436,South,Florida,OFF-AP-10002403|Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Appliances
8291,CA-2014-156244,2014-12-08,2014-08-16,Standard Class,5.552,2,0.2,-1.041,South,Florida,OFF-SU-10000432|Acco Side-Punched Conventional Columnar Pads,Office Supplies,Supplies
8292,CA-2014-156244,2014-12-08,2014-08-16,Standard Class,2.952,1,0.2,0.9963,South,Florida,OFF-LA-10000443|Avery 501,Office Supplies,Labels
8293,CA-2015-106362,2015-11-12,2015-12-15,Standard Class,10.332,3,0.7,-7.5768,East,Ohio,OFF-BI-10003166|GBC Plasticlear Binding Covers,Office Supplies,Binders
8294,US-2017-168802,2017-03-11,2017-11-07,Standard Class,18.368,4,0.2,5.9696,West,Washington,OFF-BI-10002393|Binder Posts,Office Supplies,Binders
8295,US-2017-146906,2017-03-13,2017-03-17,Standard Class,299.9,2,0.0,74.975,East,New York,TEC-PH-10001809|Panasonic KX T7736-B Digital phone,Technology,Phones
8296,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,26.55,9,0.0,12.744,South,Virginia,"OFF-EN-10002600|Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",Office Supplies,Envelopes
8297,CA-2016-166380,2016-05-30,2016-06-03,Standard Class,111.98,2,0.0,26.8752,South,Virginia,TEC-AC-10000109|Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories
8298,US-2015-158911,2015-05-07,2015-07-11,Standard Class,4.928,2,0.2,0.7392,South,North Carolina,FUR-FU-10003829|Stackable Trays,Furniture,Furnishings
8299,US-2015-158911,2015-05-07,2015-07-11,Standard Class,11.784,3,0.2,4.2717,South,North Carolina,OFF-LA-10003223|Avery 508,Office Supplies,Labels
8300,US-2014-103338,2014-11-03,2014-03-15,Standard Class,7.98,3,0.0,2.0748,West,California,OFF-AR-10001770|Economy #2 Pencils,Office Supplies,Art
8301,CA-2015-109169,2015-04-20,2015-04-24,Standard Class,180.96,2,0.0,81.432,Central,Michigan,OFF-EN-10003296|Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Envelopes
8302,US-2017-167318,2017-07-26,2017-08-01,Standard Class,1649.95,5,0.0,659.98,West,California,TEC-AC-10003870|Logitech�Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories
8303,US-2017-167318,2017-07-26,2017-08-01,Standard Class,362.352,3,0.2,45.294,West,California,"FUR-CH-10000665|Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs
8304,US-2014-120313,2014-10-31,2014-11-02,Second Class,73.584,2,0.2,8.2782,West,California,TEC-PH-10003092|Motorola L804,Technology,Phones
8305,CA-2017-135419,2017-03-11,2017-11-09,Standard Class,486.368,4,0.2,36.4776,West,California,"FUR-TA-10001086|SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables
8306,CA-2016-128671,2016-11-08,2016-08-16,Standard Class,32.4,5,0.0,15.552,Central,Oklahoma,OFF-PA-10001870|Xerox 202,Office Supplies,Paper
8307,CA-2016-128671,2016-11-08,2016-08-16,Standard Class,41.86,7,0.0,19.2556,Central,Oklahoma,OFF-BI-10003305|Avery Hanging File Binders,Office Supplies,Binders
8308,CA-2016-128671,2016-11-08,2016-08-16,Standard Class,77.56,2,0.0,35.6776,Central,Oklahoma,"OFF-BI-10003007|Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",Office Supplies,Binders
8309,CA-2016-149335,2016-07-25,2016-07-25,Same Day,37.17,9,0.0,11.151,West,California,OFF-AR-10001419|Newell 325,Office Supplies,Art
